year,entity1,entity2,co_mention_count,tone_sum,co_mention_tone_avg,org_flag,person_flag
2019,John Oyegun,Chevron,0,0.0,0.0,1,1
2019,Olisa Metuh,Exxon,0,0.0,0.0,1,1
2019,Progressives Grand Alliance,Exxon,0,0.0,0.0,1,0
2019,National Working Committee,Chevron,0,0.0,0.0,1,0
2019,National Working Committee,Exxon,0,0.0,0.0,1,0
2019,Shell,Fidelis Anosike,0,0.0,0.0,1,1
2019,Fidelis Anosike,Chevron,0,0.0,0.0,1,1
2019,Service Chiefs,Chevron,0,0.0,0.0,1,0
2019,Ngozi Okonjo-Iweala,Chevron,0,0.0,0.0,1,1
2019,Exxon,Aminu Tambuwal,0,0.0,0.0,1,1
2019,Osagie Ehanire,Chevron,0,0.0,0.0,1,1
2019,Nigeria Centre For Disease,Chevron,0,0.0,0.0,1,0
2019,Exxon,Alhaji Atiku Abubakar,0,0.0,0.0,1,1
2019,Exxon,Ejike Mbaka,0,0.0,0.0,1,1
2019,Fire Service,Chevron,0,0.0,0.0,1,0
2019,Olisa Metuh,Exxon,0,0.0,0.0,1,1
2019,Peter Obi,Chevron,0,0.0,0.0,1,1
2019,Exxon,Chinua Achebe,0,0.0,0.0,1,1
2019,Nigeria Professional Football League,Exxon,0,0.0,0.0,1,0
2019,Shell,Presidential Task,0,0.0,0.0,1,0
2019,Yahaya Bello,Chevron,0,0.0,0.0,1,1
2019,Yahaya Bello,Exxon,0,0.0,0.0,1,1
2019,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2019,Governors Forum,Chevron,0,0.0,0.0,1,0
2019,Rauf Aregbesola,Exxon,0,0.0,0.0,1,1
2019,Chevron,Alliance For Democracy,0,0.0,0.0,1,0
2019,Exxon,Alliance For Democracy,0,0.0,0.0,1,0
2019,Exxon,Deputy National,0,0.0,0.0,1,0
2019,Code Of Conduct Bureau,Chevron,0,0.0,0.0,1,0
2019,John Odigie-Oyegun,Chevron,0,0.0,0.0,1,1
2019,Senate Committee,Chevron,0,0.0,0.0,1,0
2019,Magistrate Court,Chevron,0,0.0,0.0,1,0
2019,National Caretaker Committee,Exxon,0,0.0,0.0,1,0
2019,Exxon,Caretaker Committee,0,0.0,0.0,1,0
2019,Exxon,Dayo Adeyeye,0,0.0,0.0,1,1
2019,Mohammadu Buhari,Exxon,0,0.0,0.0,1,1
2019,Exxon,Ebele Jonathan,0,0.0,0.0,1,1
2019,Shell,Dan Orbih,0,0.0,0.0,1,1
2019,Shell,Femi Joseph,0,0.0,0.0,1,1
2019,Shell,Crusoe Osagie,0,0.0,0.0,1,1
2019,Exxon,Department Of State Security,0,0.0,0.0,1,0
2019,Exxon,Abubakar Shekau,0,0.0,0.0,1,1
2019,Nigeria Centre For Disease Control,Chevron,0,0.0,0.0,1,0
2019,Musiliu Obanikoro,Exxon,0,0.0,0.0,1,1
2019,Nigerian Air Force,Exxon,0,0.0,0.0,1,0
2019,Ken Nnamani,Exxon,0,0.0,0.0,1,1
2019,Gernot Rohr,Chevron,0,0.0,0.0,1,1
2019,Exxon,Abdulmumin Jibrin,0,0.0,0.0,1,1
2019,Chevron,Action Congress,0,0.0,0.0,1,0
2019,Nyesom Ezenwo Wike,Chevron,0,0.0,0.0,1,1
2019,Nyesom Ezenwo Wike,Exxon,0,0.0,0.0,1,1
2019,James Ibori,Exxon,0,0.0,0.0,1,1
2019,Gernot Rohr,Exxon,0,0.0,0.0,1,1
2019,Uche Secondus,Exxon,0,0.0,0.0,1,1
2019,Tony Anenih,Chevron,0,0.0,0.0,1,1
2019,Shell,Philip Shaibu,0,0.0,0.0,1,1
2019,Justice Okon Abang,Exxon,0,0.0,0.0,1,1
2019,Eyitayo Jegede,Exxon,0,0.0,0.0,1,1
2019,Progressives Grand Alliance,Exxon,0,0.0,0.0,1,0
2019,Festus Keyamo,Exxon,0,0.0,0.0,1,1
2019,Eyitayo Jegede,Chevron,0,0.0,0.0,1,1
2019,Progressive Congress,Exxon,0,0.0,0.0,1,0
2019,National Leader,Exxon,0,0.0,0.0,1,0
2019,John Odigie-Oyegun,Exxon,0,0.0,0.0,1,1
2019,National Drug Law Enforcement Agency,Exxon,0,0.0,0.0,1,0
2019,Exxon,Ayo Fayose,0,0.0,0.0,1,1
2019,Ngozi Okonjo-Iweala,Chevron,0,0.0,0.0,1,1
2019,Samuel Ortom,Exxon,0,0.0,0.0,1,1
2019,Festus Keyamo,Chevron,0,0.0,0.0,1,1
2019,Exxon,Christian Association Of Nigeria,0,0.0,0.0,1,0
2019,Ohanaeze Ndigbo,Chevron,0,0.0,0.0,1,1
2019,Exxon,Deputy Senate,0,0.0,0.0,1,0
2019,Exxon,Ahmed Tinubu,0,0.0,0.0,1,1
2019,Ike Ekweremadu,Exxon,0,0.0,0.0,1,1
2019,Mazi Nnamdi Kanu,Chevron,0,0.0,0.0,1,1
2019,Exxon,Akinwunmi Ambode,0,0.0,0.0,1,1
2019,Yakubu Gowon,Exxon,0,0.0,0.0,1,1
2019,Exxon,Alex Ekwueme,0,0.0,0.0,1,1
2019,Peter Obi,Exxon,0,0.0,0.0,1,1
2019,Lafarge,Chevron,0,0.0,0.0,1,0
2019,Nigel Farage,Chevron,0,0.0,0.0,1,1
2019,Nigel Farage,Exxon,0,0.0,0.0,1,1
2019,Jimoh Ibrahim,Exxon,0,0.0,0.0,1,1
2019,Tukur Buratai,Exxon,0,0.0,0.0,1,1
2019,Shell,Godsday Orubebe,0,0.0,0.0,1,1
2019,National Working Committee,Exxon,0,0.0,0.0,1,0
2019,Osita Okechukwu,Exxon,0,0.0,0.0,1,1
2019,Geoffrey Onyeama,Chevron,0,0.0,0.0,1,1
2019,John Oyegun,Chevron,0,0.0,0.0,1,1
2019,John Oyegun,Exxon,0,0.0,0.0,1,1
2019,Nigeria Professional Football League,Chevron,0,0.0,0.0,1,0
2019,Exxon,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2019,National Caretaker Committee,Chevron,0,0.0,0.0,1,0
2019,Julius Berger,Exxon,0,0.0,0.0,1,1
2019,Wilson Uwujaren,Exxon,0,0.0,0.0,1,1
2019,Chinua Achebe,Chevron,0,0.0,0.0,1,1
2019,Mohammed Adamu,Exxon,0,0.0,0.0,1,1
2019,Chevron,Bala Mohammed,0,0.0,0.0,1,1
2019,Nnamdi Omoni,Exxon,0,0.0,0.0,1,1
2019,Wilson Uwujaren,Chevron,0,0.0,0.0,1,1
2019,National Working Committee,Chevron,0,0.0,0.0,1,0
2019,Nigerian Air Force,Chevron,0,0.0,0.0,1,0
2019,Deputy National,Chevron,0,0.0,0.0,1,0
2019,Lafiya Dole,Chevron,0,0.0,0.0,1,1
2019,Uche Secondus,Chevron,0,0.0,0.0,1,1
2019,Chevron,Ahmed Makarfi,0,0.0,0.0,1,1
2019,Service Chiefs,Chevron,0,0.0,0.0,1,0
2019,Magistrate Court,Exxon,0,0.0,0.0,1,0
2019,Olusegun Mimiko,Exxon,0,0.0,0.0,1,1
2019,Muhammad Buhari,Exxon,0,0.0,0.0,1,1
2019,Exxon,Adama Barrow,0,0.0,0.0,1,1
2019,Ngozi Okonjo-Iweala,Exxon,0,0.0,0.0,1,1
2019,Exxon,Adams Oshiomhole,0,0.0,0.0,1,1
2019,Wole Soyinka,Exxon,0,0.0,0.0,1,1
2019,Muhammad Buhari,Chevron,0,0.0,0.0,1,1
2019,Ebere Amaraizu,Chevron,0,0.0,0.0,1,1
2019,Nigerian Air,Exxon,0,0.0,0.0,1,0
2019,Shell,Nigerian Air Force,0,0.0,0.0,1,0
2019,Divisional Police,Chevron,0,0.0,0.0,1,0
2019,Electoral Commission,Chevron,0,0.0,0.0,1,0
2019,Chevron,Alhaji Atiku Abubakar,0,0.0,0.0,1,1
2019,Paul Boroh,Chevron,0,0.0,0.0,1,1
2019,Confederation Cup,Chevron,0,0.0,0.0,1,0
2019,Chevron,Champions League,0,0.0,0.0,1,0
2019,Justice Okon Abang,Chevron,0,0.0,0.0,1,1
2019,Osita Okechukwu,Chevron,0,0.0,0.0,1,1
2019,National Executive Committee,Chevron,0,0.0,0.0,1,0
2019,Governor Forum,Chevron,0,0.0,0.0,1,0
2019,Investigation Department,Chevron,0,0.0,0.0,1,0
2019,Chevron,Ahmadu Bello,0,0.0,0.0,1,1
2019,Dan Orbih,Chevron,0,0.0,0.0,1,1
2019,Shell,Miyetti Allah,0,0.0,0.0,1,1
2019,Miyetti Allah,Chevron,0,0.0,0.0,1,1
2019,Chevron,Alex Ekwueme,0,0.0,0.0,1,1
2019,Dapo Abiodun,Chevron,0,0.0,0.0,1,1
2019,Uche Nwosu,Chevron,0,0.0,0.0,1,1
2019,Philip Shaibu,Chevron,0,0.0,0.0,1,1
2019,Exxon,Attahiru Jega,0,0.0,0.0,1,1
2019,Exxon,Emeka Ihedioha,0,0.0,0.0,1,1
2019,Presidential Task,Chevron,0,0.0,0.0,1,0
2019,Chevron,Bisi Akande,0,0.0,0.0,1,1
2019,Godsday Orubebe,Exxon,0,0.0,0.0,1,1
2019,Exxon,Code Of Conduct Bureau,0,0.0,0.0,1,0
2019,Investigation Department,Exxon,0,0.0,0.0,1,0
2019,Fidelis Anosike,Exxon,0,0.0,0.0,1,1
2019,Chevron,Attahiru Jega,0,0.0,0.0,1,1
2019,Osagie Ehanire,Exxon,0,0.0,0.0,1,1
2019,Shell,Fidelis Anosike,0,0.0,0.0,1,1
2019,Fidelis Anosike,Chevron,0,0.0,0.0,1,1
2019,Shell,Ohaneze Ndigbo,0,0.0,0.0,1,1
2019,Samuel Ortom,Exxon,0,0.0,0.0,1,1
2019,Labour Party,Exxon,0,0.0,0.0,1,0
2019,Exxon,Edwin Clark,0,0.0,0.0,1,1
2019,Superintendent Of Police,Shell,0,0.0,0.0,1,0
2019,Chevron,Champions League,0,0.0,0.0,1,0
2019,Stephen Keshi,Chevron,0,0.0,0.0,1,1
2019,Shell,National Executive Committee,0,0.0,0.0,1,0
2019,Nigeria Football Federation,Exxon,0,0.0,0.0,1,0
2019,World Health Organization,Exxon,0,0.0,0.0,1,0
2019,Nigerian Air,Chevron,0,0.0,0.0,1,0
2019,Exxon,Emmanuel Uduaghan,0,0.0,0.0,1,1
2019,James Ibori,Exxon,0,0.0,0.0,1,1
2019,Magnus Abe,Exxon,0,0.0,0.0,1,1
2019,Chevron,Attahiru Jega,0,0.0,0.0,1,1
2019,Governor Forum,Chevron,0,0.0,0.0,1,0
2019,Progressives Grand Alliance,Chevron,0,0.0,0.0,1,0
2019,Fidelity Bank,Chevron,0,0.0,0.0,1,0
2019,Peter Obi,Chevron,0,0.0,0.0,1,1
2019,Willie Obiano,Chevron,0,0.0,0.0,1,1
2019,Chevron,Channels Television,0,0.0,0.0,1,0
2019,Ijaw Youth Council,Exxon,0,0.0,0.0,1,0
2019,National Executive Committee,Chevron,0,0.0,0.0,1,0
2019,National Leader,Chevron,0,0.0,0.0,1,0
2019,Lafiya Dole,Chevron,0,0.0,0.0,1,1
2019,Simon Lalong,Chevron,0,0.0,0.0,1,1
2019,John Odigie-Oyegun,Chevron,0,0.0,0.0,1,1
2019,Chevron,Asari Dokubo,0,0.0,0.0,1,1
2019,Exxon,Angela Merkel,0,0.0,0.0,1,1
2019,Theresa May,Exxon,0,0.0,0.0,1,1
2019,Shehu Sani,Exxon,0,0.0,0.0,1,1
2019,Yinka Odumakin,Shell,0,0.0,0.0,1,1
2019,Godswill Akpabio,Chevron,0,0.0,0.0,1,1
2019,John Oyegun,Chevron,0,0.0,0.0,1,1
2019,Nnamdi Azikiwe International Airport,Chevron,0,0.0,0.0,1,0
2019,Yahaya Bello,Chevron,0,0.0,0.0,1,1
2019,Shell,Lafiya Dole,0,0.0,0.0,1,1
2019,Chibuike Amaechi,Chevron,0,0.0,0.0,1,1
2019,University Of Calabar,Chevron,0,0.0,0.0,1,0
2019,Ibikunle Amosun,Exxon,0,0.0,0.0,1,1
2019,Geoffrey Onyeama,Exxon,0,0.0,0.0,1,1
2019,Chevron,Ayodele Fayose,0,0.0,0.0,1,1
2019,Shell,Lafarge,0,0.0,0.0,1,0
2019,Shell,Lafarge Africa,0,0.0,0.0,1,1
2019,Chris Ngige,Chevron,0,0.0,0.0,1,1
2019,Exxon,Ahmed Makarfi,0,0.0,0.0,1,1
2019,Shell,Information Administration,0,0.0,0.0,1,0
2019,Shell,Chikwe Ihekweazu,0,0.0,0.0,1,1
2019,Rochas Okorocha,Chevron,0,0.0,0.0,1,1
2019,Sani Usman,Exxon,0,0.0,0.0,1,1
2019,National Working Committee,Chevron,0,0.0,0.0,1,0
2019,Shell,Miyetti Allah,0,0.0,0.0,1,1
2019,Nelson Mandela,Chevron,0,0.0,0.0,1,1
2019,Donald Duke,Chevron,0,0.0,0.0,1,1
2019,National Coordinator,Exxon,0,0.0,0.0,1,0
2019,Chevron,Academic Staff Union Of Universities,0,0.0,0.0,1,0
2019,Shell,Oluwarotimi Akeredolu,0,0.0,0.0,1,1
2019,Federal Reserve,Chevron,0,0.0,0.0,1,0
2019,Nigerian Stock Exchange,Chevron,0,0.0,0.0,1,0
2019,Theresa May,Chevron,0,0.0,0.0,1,1
2019,Senate Committee,Exxon,0,0.0,0.0,1,0
2019,Goldman Sachs,Exxon,0,0.0,0.0,1,0
2019,Union Congress,Chevron,0,0.0,0.0,1,0
2019,Godwin Emefiele,Chevron,0,0.0,0.0,1,1
2019,Geoffrey Onyeama,Chevron,0,0.0,0.0,1,1
2019,Ifeanyi Ugwuanyi,Exxon,0,0.0,0.0,1,1
2019,Wole Soyinka,Exxon,0,0.0,0.0,1,1
2019,Exxon,Chris Ngige,0,0.0,0.0,1,1
2019,Femi Adesina,Chevron,0,0.0,0.0,1,1
2019,Shell,Magistrate Court,0,0.0,0.0,1,0
2019,Tukur Buratai,Exxon,0,0.0,0.0,1,1
2019,Obafemi Awolowo University,Chevron,0,0.0,0.0,1,0
2019,National Youth Service Corps,Chevron,0,0.0,0.0,1,0
2019,Skye Bank,Exxon,0,0.0,0.0,1,0
2019,Shell,John Kerry,0,0.0,0.0,1,1
2019,Shell,Laolu Akande,0,0.0,0.0,1,1
2019,Shell,Nigeria Centre For Disease Control,0,0.0,0.0,1,0
2019,Shell,Donald Duke,0,0.0,0.0,1,1
2019,Festus Keyamo,Chevron,0,0.0,0.0,1,1
2019,Chevron,Barack Obama,0,0.0,0.0,1,1
2019,David Cameron,Chevron,0,0.0,0.0,1,1
2019,Ibrahim Idris,Chevron,0,0.0,0.0,1,1
2019,Shell,National Caretaker Committee,0,0.0,0.0,1,0
2019,Shell,Nigerian Air Force,0,0.0,0.0,1,0
2019,Shell,Caretaker Committee,0,0.0,0.0,1,0
2019,Patience Jonathan,Chevron,0,0.0,0.0,1,1
2019,Public Affairs,Exxon,0,0.0,0.0,1,0
2019,First Bank,Chevron,0,0.0,0.0,1,0
2019,Chevron,Babatunde Fashola,0,0.0,0.0,1,1
2019,Wilson Uwujaren,Shell,0,0.0,0.0,1,1
2019,Mazi Nnamdi Kanu,Chevron,0,0.0,0.0,1,1
2019,Nnamdi Kanu,Chevron,0,0.0,0.0,1,1
2019,United Bank,Chevron,0,0.0,0.0,1,0
2019,Chevron,Ahmadu Bello,0,0.0,0.0,1,1
2019,Pope Francis,Chevron,0,0.0,0.0,1,1
2019,Ken Saro-Wiwa,Exxon,0,0.0,0.0,1,1
2019,Rochas Okorocha,Exxon,0,0.0,0.0,1,1
2019,Exxon,Asinim Butswat,0,0.0,0.0,1,1
2019,Reuben Abati,Exxon,0,0.0,0.0,1,1
2019,Samsung,Exxon,0,0.0,0.0,1,0
2019,Shell,Deputy National,0,0.0,0.0,1,0
2019,Shell,Geoffrey Onyeama,0,0.0,0.0,1,1
2019,Department Of State Services,Chevron,0,0.0,0.0,1,0
2019,Vladimir Putin,Chevron,0,0.0,0.0,1,1
2019,Kashim Shettima,Exxon,0,0.0,0.0,1,1
2019,Lafiya Dole,Exxon,0,0.0,0.0,1,1
2019,Ministry Of Works,Chevron,0,0.0,0.0,1,0
2019,Nsima Ekere,Exxon,0,0.0,0.0,1,1
2019,Shell,Electoral Commission,0,0.0,0.0,1,0
2019,Shell,Paul Boroh,0,0.0,0.0,1,1
2019,Shell,Ibrahim Idris,0,0.0,0.0,1,1
2019,Tukur Buratai,Shell,0,0.0,0.0,1,1
2019,Exxon,Etisalat,0,0.0,0.0,1,0
2019,Ngozi Okonjo-Iweala,Exxon,0,0.0,0.0,1,1
2019,Exxon,David Cameron,0,0.0,0.0,1,1
2019,Yakubu Gowon,Exxon,0,0.0,0.0,1,1
2019,Shell,Ebele Jonathan,0,0.0,0.0,1,1
2019,Shell,Philip Shaibu,0,0.0,0.0,1,1
2019,Philip Shaibu,Chevron,0,0.0,0.0,1,1
2019,Exxon,Adams Oshiomhole,0,0.0,0.0,1,1
2019,Chevron,Akinwunmi Ambode,0,0.0,0.0,1,1
2019,Ministry Of Health,Chevron,0,0.0,0.0,1,0
2019,Nnamdi Kanu,Exxon,0,0.0,0.0,1,1
2019,Shell,Investigation Department,0,0.0,0.0,1,0
2019,Exxon,Adamu Adamu,0,0.0,0.0,1,1
2019,National Economic Council,Chevron,0,0.0,0.0,1,0
2019,John Kerry,Exxon,0,0.0,0.0,1,1
2019,Task Force,Chevron,0,0.0,0.0,1,0
2019,Orji Uzor Kalu,Chevron,0,0.0,0.0,1,1
2019,Ken Nnamani,Chevron,0,0.0,0.0,1,1
2019,Ohanaeze Ndigbo,Chevron,0,0.0,0.0,1,1
2019,University Of Calabar,Exxon,0,0.0,0.0,1,0
2019,Femi Adesina,Exxon,0,0.0,0.0,1,1
2019,Exxon,Abdulmumin Jibrin,0,0.0,0.0,1,1
2019,Divisional Police,Chevron,0,0.0,0.0,1,0
2019,Electoral Commission,Chevron,0,0.0,0.0,1,0
2019,Tukur Buratai,Chevron,0,0.0,0.0,1,1
2019,Shell,David Umahi,0,0.0,0.0,1,1
2019,Exxon,Catholic Church,0,0.0,0.0,1,0
2019,Security Service,Exxon,0,0.0,0.0,1,0
2019,Exxon,African Union,0,0.0,0.0,1,0
2019,Garba Shehu,Chevron,0,0.0,0.0,1,1
2019,Shell,Pope Francis,0,0.0,0.0,1,1
2019,Yakubu Dogara,Chevron,0,0.0,0.0,1,1
2019,Shell,Nnamdi Azikiwe International Airport,0,0.0,0.0,1,0
2019,Isaac Adewole,Exxon,0,0.0,0.0,1,1
2019,Shell,Human Rights Watch,0,0.0,0.0,1,0
2019,Exxon,Agboola Ajayi,0,0.0,0.0,1,1
2019,Paul Boroh,Chevron,0,0.0,0.0,1,1
2019,Oluwarotimi Akeredolu,Chevron,0,0.0,0.0,1,1
2019,Shell,Federal Reserve,0,0.0,0.0,1,0
2019,International Energy Agency,Chevron,0,0.0,0.0,1,0
2019,Ibrahim Idris,Exxon,0,0.0,0.0,1,1
2019,Exxon,Akinwunmi Ambode,0,0.0,0.0,1,1
2019,First Bank,Exxon,0,0.0,0.0,1,0
2019,Exxon,Alliance For Democracy,0,0.0,0.0,1,0
2019,Shell,Alliance For Democracy,0,0.0,0.0,1,0
2019,Garba Shehu,Exxon,0,0.0,0.0,1,1
2019,Exxon,Babachir Lawal,0,0.0,0.0,1,1
2019,Shell,Babachir Lawal,0,0.0,0.0,1,1
2019,Exxon,Bisi Akande,0,0.0,0.0,1,1
2019,Exxon,Alhaji Atiku Abubakar,0,0.0,0.0,1,1
2019,Exxon,Airtel,0,0.0,0.0,1,0
2019,Chevron,Access Bank,0,0.0,0.0,1,0
2019,Exxon,Access Bank,0,0.0,0.0,1,0
2019,Oluwaseun Osewa,Chevron,0,0.0,0.0,1,1
2019,Shell,Oluwaseun Osewa,0,0.0,0.0,1,1
2019,Oluwaseun Osewa,Exxon,0,0.0,0.0,1,1
2019,International Criminal Court,Exxon,0,0.0,0.0,1,0
2019,Exxon,Ayodele Fayose,0,0.0,0.0,1,1
2019,Shell,Ayodele Fayose,0,0.0,0.0,1,1
2019,Mohammadu Buhari,Exxon,0,0.0,0.0,1,1
2019,Exxon,Dakuku Peterside,0,0.0,0.0,1,1
2019,Yakubu Dogara,Exxon,0,0.0,0.0,1,1
2019,John Oyegun,Exxon,0,0.0,0.0,1,1
2019,Exxon,Dayo Adeyeye,0,0.0,0.0,1,1
2019,Shell,Dayo Adeyeye,0,0.0,0.0,1,1
2019,John Odigie-Oyegun,Exxon,0,0.0,0.0,1,1
2019,Shell,John Odigie-Oyegun,0,0.0,0.0,1,1
2019,Exxon,Chibuike Rotimi Amaechi,0,0.0,0.0,1,1
2019,Ogba Egbema Ndoni,Chevron,0,0.0,0.0,1,1
2019,Exxon,Donald Duke,0,0.0,0.0,1,1
2019,Deputy Senate,Chevron,0,0.0,0.0,1,0
2019,Nigeria Football Federation,Chevron,0,0.0,0.0,1,0
2019,Chevron,Action Congress,0,0.0,0.0,1,0
2019,Deputy National,Chevron,0,0.0,0.0,1,0
2019,Fire Service,Chevron,0,0.0,0.0,1,0
2019,Governors Forum,Chevron,0,0.0,0.0,1,0
2019,Labour Party,Chevron,0,0.0,0.0,1,0
2019,Christian Association Of Nigeria,Chevron,0,0.0,0.0,1,0
2019,National Universities Commission,Chevron,0,0.0,0.0,1,0
2019,Management Committee,Chevron,0,0.0,0.0,1,0
2019,Investigation Department,Chevron,0,0.0,0.0,1,0
2019,Magistrate Court,Chevron,0,0.0,0.0,1,0
2019,Shell,Nigeria Centre For Disease,0,0.0,0.0,1,0
2019,Nigeria Centre For Disease,Chevron,0,0.0,0.0,1,0
2019,Rauf Aregbesola,Chevron,0,0.0,0.0,1,1
2019,Wilson Uwujaren,Chevron,0,0.0,0.0,1,1
2019,Lai Mohammed,Chevron,0,0.0,0.0,1,1
2019,Justice Okon Abang,Chevron,0,0.0,0.0,1,1
2019,Chevron,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2019,Shell,Dan Orbih,0,0.0,0.0,1,1
2019,Dan Orbih,Chevron,0,0.0,0.0,1,1
2019,Miyetti Allah,Chevron,0,0.0,0.0,1,1
2019,Chevron,Alex Ekwueme,0,0.0,0.0,1,1
2019,Samuel Ortom,Chevron,0,0.0,0.0,1,1
2019,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2019,Chevron,Abiola Ajimobi,0,0.0,0.0,1,1
2019,Kashim Shettima,Chevron,0,0.0,0.0,1,1
2019,Uche Secondus,Chevron,0,0.0,0.0,1,1
2019,Dapo Abiodun,Chevron,0,0.0,0.0,1,1
2019,Uche Nwosu,Chevron,0,0.0,0.0,1,1
2019,Ike Ekweremadu,Chevron,0,0.0,0.0,1,1
2019,Olisa Metuh,Chevron,0,0.0,0.0,1,1
2019,Osita Okechukwu,Chevron,0,0.0,0.0,1,1
2019,Dakuku Peterside,Chevron,0,0.0,0.0,1,1
2019,Ibikunle Amosun,Chevron,0,0.0,0.0,1,1
2019,Chevron,Alhaji Atiku Abubakar,0,0.0,0.0,1,1
2019,Chevron,Ahmed Makarfi,0,0.0,0.0,1,1
2019,Shell,Ogbeni Rauf Aregbesola,0,0.0,0.0,1,1
2019,Jimoh Ibrahim,Chevron,0,0.0,0.0,1,1
2019,Nigerian Air Force,Chevron,0,0.0,0.0,1,0
2019,Exxon,Abubakar Shekau,0,0.0,0.0,1,1
2019,Exxon,Attahiru Jega,0,0.0,0.0,1,1
2019,Nelson Mandela,Exxon,0,0.0,0.0,1,1
2019,Chevron,Bala Mohammed,0,0.0,0.0,1,1
2019,Chevron,Ayo Fayose,0,0.0,0.0,1,1
2019,Chinua Achebe,Chevron,0,0.0,0.0,1,1
2019,Chevron,Ahmed Tinubu,0,0.0,0.0,1,1
2019,Muhammad Buhari,Chevron,0,0.0,0.0,1,1
2019,Exxon,Aminu Tambuwal,0,0.0,0.0,1,1
2019,Exxon,Emeka Ihedioha,0,0.0,0.0,1,1
2019,Ogbeni Rauf Aregbesola,Chevron,0,0.0,0.0,1,1
2019,Lafarge,Exxon,0,0.0,0.0,1,0
2019,Fidelity Bank,Exxon,0,0.0,0.0,1,0
2019,Department Of State Security,Chevron,0,0.0,0.0,1,0
2019,Las Vegas,Chevron,0,0.0,0.0,1,1
2019,Exxon,Department Of State Security,0,0.0,0.0,1,0
2019,Exxon,Champions League,0,0.0,0.0,1,0
2019,Union Congress,Exxon,0,0.0,0.0,1,0
2019,Ifeanyi Ugwuanyi,Chevron,0,0.0,0.0,1,1
2019,Shell,Nigel Farage,0,0.0,0.0,1,1
2019,Nigel Farage,Exxon,0,0.0,0.0,1,1
2019,Julius Berger,Exxon,0,0.0,0.0,1,1
2019,Olu Falae,Exxon,0,0.0,0.0,1,1
2019,Festus Keyamo,Exxon,0,0.0,0.0,1,1
2019,National Executive Council,Chevron,0,0.0,0.0,1,0
2019,Exxon,Ahmed Tinubu,0,0.0,0.0,1,1
2019,Exxon,Aisha Buhari,0,0.0,0.0,1,1
2019,John Kerry,Chevron,0,0.0,0.0,1,1
2019,Shell,Presidential Task,0,0.0,0.0,1,0
2019,Presidential Task,Chevron,0,0.0,0.0,1,0
2019,Olusegun Mimiko,Chevron,0,0.0,0.0,1,1
2019,Chevron,Bisi Akande,0,0.0,0.0,1,1
2019,Magnus Abe,Chevron,0,0.0,0.0,1,1
2019,Lafarge,Chevron,0,0.0,0.0,1,0
2019,Muhammad Buhari,Exxon,0,0.0,0.0,1,1
2019,Godsday Orubebe,Exxon,0,0.0,0.0,1,1
2019,Nigerian Air Force,Exxon,0,0.0,0.0,1,0
2019,Fire Service,Exxon,0,0.0,0.0,1,0
2019,Udom Emmanuel,Chevron,0,0.0,0.0,1,1
2019,Musiliu Obanikoro,Exxon,0,0.0,0.0,1,1
2019,Shell,Godsday Orubebe,0,0.0,0.0,1,1
2019,Exxon,Code Of Conduct Bureau,0,0.0,0.0,1,0
2019,Investigation Department,Exxon,0,0.0,0.0,1,0
2019,Exxon,Christian Association Of Nigeria,0,0.0,0.0,1,0
2019,Exxon,David Mark,0,0.0,0.0,1,1
2019,Stephen Keshi,Exxon,0,0.0,0.0,1,1
2019,Shell,Nigeria Professional Football League,0,0.0,0.0,1,0
2019,Tony Anenih,Chevron,0,0.0,0.0,1,1
2019,Chevron,Audu Ogbeh,0,0.0,0.0,1,1
2019,Exxon,Department Of State Services,0,0.0,0.0,1,0
2019,Nigerian Senate,Exxon,0,0.0,0.0,1,0
2019,Fidelis Anosike,Exxon,0,0.0,0.0,1,1
2019,Shell,Ejike Mbaka,0,0.0,0.0,1,1
2019,Ohaneze Ndigbo,Exxon,0,0.0,0.0,1,1
2019,Shell,Sani Usman,0,0.0,0.0,1,1
2019,National Security,Chevron,0,0.0,0.0,1,0
2019,Xinhua,Chevron,0,0.0,0.0,1,0
2019,Federal Reserve,Exxon,0,0.0,0.0,1,0
2019,Human Rights Watch,Chevron,0,0.0,0.0,1,0
2019,Exxon,Democratic Party,0,0.0,0.0,1,0
2019,Senate Committee,Chevron,0,0.0,0.0,1,0
2019,Shehu Shagari,Exxon,0,0.0,0.0,1,1
2019,Exxon,Ebele Jonathan,0,0.0,0.0,1,1
2019,Femi Falana,Exxon,0,0.0,0.0,1,1
2019,Osagie Ehanire,Exxon,0,0.0,0.0,1,1
2019,Exxon,Ayo Fayose,0,0.0,0.0,1,1
2019,Exxon,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2019,David Mark,Chevron,0,0.0,0.0,1,1
2019,Laolu Akande,Chevron,0,0.0,0.0,1,1
2019,Exxon,Deputy National,0,0.0,0.0,1,0
2019,Chevron,Catholic Church,0,0.0,0.0,1,0
2019,Progressive Congress,Exxon,0,0.0,0.0,1,0
2019,Ebele Jonathan,Chevron,0,0.0,0.0,1,1
2019,Chevron,Aminu Tambuwal,0,0.0,0.0,1,1
2019,Security Service,Chevron,0,0.0,0.0,1,0
2019,National Conference,Chevron,0,0.0,0.0,1,0
